name,date,haibao,info,zhongzi
2019年惊悚《偶像/权力杀机》HD韩语中字,日期：2019-07-15 02:25:29 ,https://extraimage.net/images/2019/07/15/c4e0ea24b557ac416948f7465b75e07a.jpg,偶像/权力杀机 HD韩语中字 2019年惊悚 \n \n◎译　　名　偶像/权力杀机(台) \n◎片　　名　Idol \n◎年　　代　2019 \n◎产　　地　韩国 \n◎类　　别　惊悚 / 犯罪 \n◎语　　言　韩语 \n◎字　　幕　中文 \n◎上映日期　2019-02-08(柏林电影节) / 2019-03-20(韩国) \n◎IMDb评分 6.1/10 from 75 users \n◎豆瓣评分　5.7/10 from 411 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　144分钟 \n◎导　　演　李铢真 Su-jin Lee \n◎编　　剧　李铢真 Su-jin Lee \n◎主　　演　韩石圭 Suk-kyu Han \n　　　　　 薛耿求 Kyung-gu Sol \n　　　　　 千禹熙 Cheon Woo-Hee \n　　　　　 赵炳奎 Byeong-gyu Jo \n　　　　　 全镇基 Jin-gi Jeon \n　　　　　 安多晶 Da-jung An \n　　　　　 玄奉植 Bong-shik Hyun \n　　　　　 刘承睦 Yoo Seung-Mok \n　　　　　 金瑞元 Kim Seo-won \n　　　　　 徐珠熙 Joo-hee Seo \n　　　　　 金明坤 Myung-gon Kim \n　　　　　 金姬贞 Kim Hee-jeong \n　　　　　 金在华 Jae-hwa Kim \n◎标　　签　韩国 | 犯罪 | 2019 | 剧情 | 2018 | 悬疑 | 惊悚 | 人性 \n◎简　　介 \n　　李铢真([韩公主])执导新片[偶像]曝光主演的剧本阅读照。该片由韩石圭、薛耿求、千禹熙等主演。韩石圭在片中饰演有威望的议员，因儿子无法挽回的失误，使得政治人生陷入最恶略的境地。薛耿求饰演受害人的父亲，因突如其来的事故，失去了儿子。 \n \n ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8474/阳光电影www.ygdy8.com.偶像.HD.720p.韩语中字.mkv
2018年获奖剧情《北之樱守》BD日语中字,日期：2019-07-15 02:28:40 ,https://extraimage.net/images/2019/07/15/d28e20593dea478db9f3532b4fe22f0a.jpg,北之樱守 BD日语中字 2018年获奖剧情 \n \n◎译　　名　北之樱守 / 北之樱守~妈妈的守护者~(台) \n◎片　　名　北の桜守 / Sakura Guardian in the North \n◎年　　代　2018 \n◎产　　地　日本 \n◎类　　别　剧情 \n◎语　　言　日语 \n◎字　　幕　中文 \n◎上映日期　2018-03-10(日本) \n◎IMDb评分 5.8/10 from 24 users \n◎豆瓣评分　6.3/10 from 372 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　126分钟 \n◎导　　演　泷田洋二郎 Yôjirô Takita \n◎编　　剧　那须真知子 Machiko Nasu \n◎主　　演　吉永小百合 Sayuri Yoshinaga \n　　　　　　堺雅人 Masato Sakai \n　　　　　　筱原凉子 Ryoko Shinohara \n　　　　　　佐藤浩市 Kôichi Satô \n　　　　　　阿部宽 Hiroshi Abe \n　　　　　　高岛礼子 Reiko Takashima \n　　　　　　中村雅俊 Masatoshi Nakamura \n　　　　　　笑福亭鹤瓶 Tsurubei Shofukutei \n　　　　　　岸部一德 Ittoku Kishibe \n◎标　　签　日本 | 2018 | 北海道 | 剧情 | 映画 | 家庭 | 東映 | 战争 \n◎简　　介 \n　　1945年的桦太，江莲铁（吉永小百合）百般呵护地栽种着的樱树开花了，这是丈夫德次郎（阿部宽）从日本本土带回的种子，八月苏联入侵南桦太，铁与儿子们逃往北海道网走，寒天冻地裡过着难以温饱的穷困日子，铁始终守护着孩子并将他养育成人。时光流转，1971年，长大成人的次子修二郎（堺雅人）与妻子真理（篠原凉子）带着成功的事业从美国回到日本。久别重逢，修二郎却对于年迈而略显异样的母亲感到相当不安，此时深藏母子心中禁忌的记忆大门，即将被揭开。 \n◎获奖情况 \n　　第42届日本电影学院奖(2019) \n　　最佳影片(提名) \n　　最佳导演(提名) 泷田洋二郎 \n　　最佳编剧(提名) 那须真知子 \n　　最佳女主角(提名) 吉永小百合 \n　　最佳男配角(提名) 岸部一德 \n　　最佳女配角(提名) 筱原凉子 \n　　最佳配乐(提名) \n　　最佳摄影(提名) \n　　最佳美术指导(提名) \n　　最佳照明(提名) \n　　最佳录音(提名) \n　　最佳剪辑(提名) \n \n ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8373/阳光电影www.ygdy8.com.北之樱守.BD.720p.日语中字.mkv
2018年动作战争《T-34坦克》BD俄语中字,日期：2019-07-18 01:51:01 ,https://extraimage.net/images/2019/07/18/8a36fd7ff9b9079f96b74754d761d09e.jpg,T-34坦克 BD俄语中字 2018年动作战争 \n \n◎译　　名　T-34坦克 \n◎片　　名　T-34 \n◎年　　代　2018 \n◎产　　地　俄罗斯 \n◎类　　别　动作 / 历史 / 战争 \n◎语　　言　俄语 \n◎字　　幕　中文 \n◎上映日期　2018-12-27(俄罗斯) \n◎IMDb评分 6.3/10 from 3708 users \n◎豆瓣评分　7.7/10 from 9189 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　139分钟 \n◎导　　演　Aleksei Sidorov \n◎编　　剧　Aleksei Sidorov \n◎主　　演　亚历山大·佩特罗夫 Alexander Petrov \n　　　　　 文森兹·凯弗 Vinzenz Kiefer \n　　　　　 维克多·多勃朗拉沃夫 Viktor Dobronravov \n　　　　　 伊琳娜·斯达申鲍姆 Irina Starshenbaum \n　　　　　 谢苗·特列斯库诺夫 Semyon Treskunov \n　　　　　 尤利斯·鲍里索夫 Yuriy Borisov \n　　　　　 阿尔焦姆·贝斯特罗夫 Artyom Bystrov \n　　　　　 约书亚·格罗斯 Joshua Grothe \n　　　　　 伊格·克里普诺夫 Igor Khripunov \n　　　　　 彼得·斯科沃尔佐夫 Pyotr Skvortsov \n◎标　　签　二战 | 战争 | 坦克 | 俄罗斯 | 苏德战争 | 苏联 | 历史 | 2018 \n◎简　　介 \n　　讲述1944年，一群英勇的俄罗斯士兵用一辆半损坏的传奇T-34坦克从德国人手中成功逃脱，那是一个令人难忘的、充满勇敢、激烈的战斗、牢不可破的爱情和不可思议的奇迹的时代。 \n \n ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8476/阳光电影www.ygdy8.com.T-34坦克.BD.720p.俄语中字.mkv
2019年悬疑惊悚《侵入者》BD中英双字幕,日期：2019-07-16 02:31:23 ,https://extraimage.net/images/2019/07/16/7704193a267e19cd3a8d6c0ebd1ae88a.jpg,2019年悬疑惊悚《侵入者》BD中英双字幕 \n \n◎译　　名　侵入者 \n◎片　　名　The Intruder \n◎年　　代　2019 \n◎产　　地　美国 \n◎类　　别　剧情 / 悬疑 / 惊悚 \n◎语　　言　英语 \n◎字　　幕　中英双字幕 \n◎上映日期　2019-05-03(美国) \n◎IMDb评分 5.4/10 from 2176 users \n◎豆瓣评分　6.2/10 from 73 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　102分钟 \n◎导　　演　德翁·泰勒 Deon Taylor \n◎编　　剧　戴维·朗格利 David Loughery \n◎主　　演　梅根·古德 Meagan Good \n　　　　　 丹尼斯·奎德 Dennis Quaid \n　　　　　 迈克尔·伊雷 Michael Ealy \n　　　　　 约瑟夫·斯科拉 Joseph Sikora \n　　　　　 阿尔维娜·奥古斯特 Alvina August \n　　　　　 德布斯·霍华德 Debs Howard \n　　　　　 莉莉·塞佩 Lili Sepe \n◎标　　签　惊悚 | 美国 | 恐怖 | 2019 | 英语 | 欧美 | 影院 | 剧情 \n◎简　　介 \n　　一对年轻的已婚夫妇在几英亩土地上买了一栋漂亮的纳帕谷房子，结果他们却发现卖家拒绝交房。 \n \n ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8574/阳光电影www.ygdy8.com.侵入者.BD.720p.中英双字幕.mkv
2018年高分获奖《大象席地而坐》BD国语中字,日期：2019-07-05 12:21:49 ,https://extraimage.net/images/2018/11/24/1d80f4162515e6d1874b8d693af35b5b.jpg,大象席地而坐 2018年高分获奖剧情 \n \n◎译　　名　An Elephant Sitting Still \n◎片　　名　大象席地而坐/爱在樱花盛开时/金羊毛 导演剪辑版 \n◎年　　代　2018 \n◎产　　地　中国 \n◎类　　别　剧情 \n◎语　　言　普通话 \n◎字　　幕　中文 \n◎上映日期　2018-02-16(柏林电影节) \n◎IMDb评分　8.0/10 from 408 users \n◎豆瓣评分　8.1/10 from 24552 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　230分钟(导演剪辑版) \n◎导　　演　胡迁 Qian Hu \n◎编　　剧　胡迁 Qian Hu \n◎主　　演　彭昱畅 Yuchang Peng \n　　　　　　章宇 Yu Zhang \n　　　　　　王玉雯 Uvin Wang \n　　　　　　李从喜 Congxi Li \n　　　　　　董向荣 Xiangrong Dong \n　　　　　　王柠 Ning Wang \n　　　　　　赵燕国彰 Guozhang Zhao-Yan \n　　　　　　朱颜曼滋 Yanmanzi Zhu \n　　　　　　凌正辉 Zhenghui Ling \n　　　　　　王超北 Chaobei Wang \n　　　　　　王雪洋 Xueyang Wang \n◎标　　签　人性 | 文艺 | 柏林电影节 | 中国大陆 | 剧情 | 国产 | 2018 | 胡波 \n◎简　　介 \n　　满州里动物园有一头大象，每天坐在那里。为朋友出头的少年、为弟报仇的恶霸哥哥、身陷囹圄的女生，卡在世界灰暗的缝隙里无法脱身，却挣扎着去看大象。萧瑟寒冬的一天，绝望身影在不对称不平衡的影像中碰撞， 爆裂了压抑的沉郁，在粗糙布景、朦胧灯光的低成本制作中肆意蔓延。作者兼导演胡波 （笔名胡迁）首作，以青涩朴质与震撼感性，获柏林影展赏识入围论坛单元， 却是无法嵌合和谐主旋律的一块失落拼图。看不见大象是共同宿命，胡波骤然陨落，也成了这一代人的遗憾。 \n◎获奖情况 \n　　第68届柏林国际电影节(2018) \n　　最佳处女作奖 特别提及 胡波 \n　　最佳处女作奖(提名) 胡波 \n　　费比西奖（国际影评人联盟奖） 论坛及新电影论坛最佳影片 胡波 \n　　第55届台北金马影展(2018) \n　　金马奖 最佳剧情片 \n　　金马奖 最佳男主角(提名) 彭昱畅 \n　　金马奖 最佳改编剧本 胡波 \n　　金马奖 最佳新导演(提名) 胡波 \n　　金马奖 最佳摄影(提名) 范超 \n　　金马奖 最佳原创配乐(提名) \n　　观众票选最佳影片 \n　　第42届香港国际电影节(2018) \n　　观众票选大奖 胡波 \n \n ,ftp://ygdy8:ygdy8@yg45.dydytt.net:4203/阳光电影www.ygdy8.com.大象席地而坐.BD.720p.国语中字.mkv
2019年动作《地狱男爵：血皇后崛起》HD韩版中英双字,日期：2019-07-07 02:13:00 ,https://extraimage.net/images/2019/07/06/3ce81c50464a00ff95713f1080ddd460.jpg,地狱男爵：血皇后崛起 HD韩版中英双字 2019年奇幻动作 \n \n◎译　　名　地狱男爵：血皇后崛起/地狱怪客：血后的崛起(台) \n◎片　　名　Hellboy/Hellboy - Call of Darkness/Hellboy: Rise of the Blood Queen \n◎年　　代　2019 \n◎产　　地　美国 \n◎类　　别　动作/奇幻/冒险 \n◎语　　言　英语 \n◎字　　幕　中英双字幕 \n◎上映日期　2019-04-12(美国) \n◎IMDb评分 5.3/10 from 22103 users \n◎豆瓣评分　6.4/10 from 3931 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　120分钟 \n◎导　　演　尼尔·马歇尔 Neil Marshall \n◎编　　剧　安德鲁·考斯比 Andrew Cosby/迈克·米格诺拉 Mike Mignola \n◎主　　演　大卫·哈伯 David Harbour \n　　　　　　米拉·乔沃维奇 Milla Jovovich \n　　　　　　金大贤 Daniel Dae Kim \n　　　　　　伊恩·麦柯肖恩 Ian McShane \n　　　　　　阿利斯泰·皮垂 Alistair Petrie \n　　　　　　萨莎·莱恩 Sasha Lane \n　　　　　　托马斯·哈登·丘奇 Thomas Haden Church \n　　　　　　佩内洛普·米契尔 Penelope Mitchell \n　　　　　　苏菲·奥康内多 Sophie Okonedo \n　　　　　　布莱恩·格里森 Brian Gleeson \n　　　　　　克里斯蒂娜·克莱伯 Kristina Klebe \n　　　　　　阿什丽·艾德纳 Ashley Edner \n　　　　　　道格拉斯·泰特 Douglas Tait \n　　　　　　贝恩·科拉科 Bern Collaço \n　　　　　　阿塔纳斯·斯雷布雷夫 Atanas Srebrev \n　　　　　　凡妮莎·艾科尔兹 Vanessa Eichholz \n　　　　　　莱拉·莫尔斯 Laila Morse \n◎标　　签　奇幻 | 漫画改编 | 美国 | 科幻 | 2019 | 动作 | 漫画英雄 | 地狱男爵 \n◎简　　介 \n　　地狱男爵是二战期间被纳粹召唤到人间的恶魔之子，在被布鲁姆教授收养长大后逐渐学会了融入人类世界，成为了一名超自然力量调查员，然而一起关于末世的预言，令他陷入重重危机。与此同时，史上最强大的邪恶女巫血皇后正企图打破封印重返人间，并让瘟疫席卷地球。地狱男爵与通灵少女爱丽丝以及上校本·戴米奥，因此共同踏上了阻止血皇后的征程。 \n \n ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8471/阳光电影www.ygdy8.com.地狱男爵：血皇后崛起.HD.720p.韩版中英双字.mkv
2019年纪录片《跌落的间谍》BD英语中字,日期：2019-07-14 11:53:29 ,https://extraimage.net/images/2019/04/08/f858ac34eab7dc9b590b4662afffa7a9.jpg,跌落的间谍 BD英语中字 2019年纪录片 \n \n◎译　　名　堕入地球的间谍 / 跌落的间谍 \n◎片　　名　The Spy Who Fell to Earth \n◎年　　代　2019 \n◎产　　地　英国 \n◎类　　别　纪录片 \n◎语　　言　英语 \n◎字　　幕　中文 \n◎上映日期　2019-04-01(英国) \n◎IMDb评分 6.6/10 from 491 users \n◎豆瓣评分　6.6/10 from 126 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　94分钟 \n◎导　　演　Tom Meadmore \n◎编　　剧　Tom Meadmore \n◎主　　演　Yossi Melman \n　　　　　 Moshe Buchbut \n　　　　　 Ahron Bregman \n◎标　　签　纪录片 | 英国 | 2019 | 传记 | 双面间谍 | 历史 | Documentary | 英国电影 \n◎简　　介 \n　　这部纪录片改编自阿伦·布莱格曼博士的书籍，探索了埃及亿万富翁兼以色列间谍阿什拉夫·马尔万的人生及其神秘死亡。 \n \n ,ftp://ygdy8:ygdy8@yg45.dydytt.net:6176/阳光电影www.ygdy8.com.跌落的间谍.HD.720p.英语中字.mkv
2019年剧情传记《都是真的》BD中英双字幕,日期：2019-07-10 01:48:25 ,https://extraimage.net/images/2019/07/06/d3a96fecdb8faa926637b2144fad195c.jpg, \n◎译　　名　都是真的 \n◎片　　名　All Is True \n◎年　　代　2018 \n◎产　　地　英国 \n◎类　　别　剧情 / 传记 / 历史 \n◎语　　言　英语 \n◎字　　幕　中英双字幕 \n◎上映日期　2018-12-21(美国点映) / 2019-02-08(英国) \n◎IMDb评分 6.0/10 from 989 users \n◎豆瓣评分　7.2/10 from 237 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　101分钟 \n◎导　　演　肯尼思·布拉纳 Kenneth Branagh \n◎编　　剧　本·埃尔顿 Ben Elton \n◎主　　演　肯尼思·布拉纳 Kenneth Branagh \n　　　　　　朱迪·丹奇 Judi Dench \n　　　　　　伊恩·麦克莱恩 Ian McKellen \n　　　　　　洛丽塔·查卡巴蒂 Lolita Chakrabarti \n　　　　　　杰克·科尔格雷夫·赫斯特 Jack Colgrave Hirst \n　　　　　　道格·科灵 Doug Colling \n　　　　　　埃莉诺·德·罗汉 Eleanor de Rohan \n　　　　　　菲尔·邓斯特 Phil Dunster \n◎标　　签　英国 | 传记 | 剧情 | 莎士比亚 | 2019 | 历史 | 2018 | 家庭 \n◎简　　介 \n　　索尼经典拿下莎士比亚历史剧情片《都是真的》(All Is True)的全球版权，肯尼斯·布拉纳执导并与朱迪·丹奇、伊恩·麦克莱恩主演。该片将于12月21日在纽约和洛杉矶上映一周，确保能参与颁奖季角逐，明年正式上映。 \n设定在1613年，莎士比亚被公认为是最伟大的作家，但在他著名的环球剧场被夷为平地后，被压垮的莎士比亚回到了斯特拉特福德，他必须面对一个麻烦的过去和一个被忽视的家庭。他唯一的儿子哈姆内特去世，他挣扎着修补与妻子和女儿破碎的关系，被迫审视自己作为丈夫和父亲的失败，他对真相的个人探索揭示了家庭内部的秘密和谎言。 \n \n ,ftp://ygdy8:ygdy8@yg45.dydytt.net:6175/阳光电影www.ygdy8.com.都是真的.BD.720p.中英双字幕.mkv
2018年喜剧《那些年，我们一起追的女孩》BD日语中字,日期：2019-07-20 02:23:12 ,https://extraimage.net/images/2019/07/20/e8f7fb12e943b9aace60f7a46494402a.jpg,"那些年，我们一起追的女孩 BD日语中字 2018年喜剧 \n \n◎译　　名　那些年，我们一起追的女孩 \n◎片　　名　あの頃、君を追いかけた / Ano koro, Kimi wo oikakete / Those Years, We Went After You / You Are the Apple of My Eye \n◎年　　代　2018 \n◎产　　地　日本 \n◎类　　别　喜剧/爱情 \n◎语　　言　日语 \n◎字　　幕　中文 \n◎上映日期　2018-10-05(日本) \n◎IMDb评分 6.4/10 from 45 users \n◎豆瓣评分　6.2/10 from 1912 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　114分钟 \n◎导　　演　长谷川康夫 Yasuo Hasegawa \n◎编　　剧　饭田健三郎 Kenzaburô Iida \n　　　　　 谷间月栞 \n　　　　　 九把刀 Giddens Ko \n◎主　　演　山田裕贵 Yûki Yamada \n　　　　　 斋藤飞鸟 Saito Asuka \n　　　　　 松本穗香 Honoka Matsumoto \n　　　　　 佐久本宝 Saku Honko \n　　　　　 国岛直希 Naoki Kunishima \n　　　　　 中田圭祐 Keisuke Nakata \n　　　　　 游佐亮介 \n◎标　　签　日本 | 斋藤飞鸟 | 青春 | 爱情 | 日本电影 | 2018 | 那些年翻拍 | 翻拍版本 \n◎简　　介 \n　　日本将翻拍[那些年，我们一起追的女孩]。导演为长谷川康夫，男主角山田裕贵，曾在古川雄辉版《一吻定情》中饰演阿金。女主角则是乃木坂46的斋藤飞鸟。影片预计2018年秋天日本上映。 \n \n ",ftp://ygdy8:ygdy8@yg72.dydytt.net:8376/阳光电影www.ygdy8.com.那些年，我们一起追的女孩.BD.720p.日语中字.mkv
2019年悬疑惊悚《化为灰烬》BD中英双字幕,日期：2019-07-21 17:44:41 ,https://extraimage.net/images/2019/07/21/df5fe56284027ee68b5a6cae7d20cfdc.jpg,化为灰烬 BD中英双字幕 2019年悬疑惊悚 \n \n◎译　　名　化为灰烬/付之成灰 \n◎片　　名　Into the Ashes/Into the Ashes/Low Country \n◎年　　代　2019 \n◎产　　地　美国 \n◎类　　别　剧情/悬疑/惊悚/犯罪 \n◎语　　言　英语 \n◎字　　幕　中英双字幕 \n◎上映日期　2019-07-19（美国） \n◎IMDb评分　4.7/10 from 169 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎导　　演　艾伦·哈维 Aaron Harvey \n◎编　　剧　艾伦·哈维 Aaron Harvey \n◎主　　演　弗兰克·格里罗 Frank Grillo \n　　　　　 玛格丽特·莫罗 Marguerite Moreau \n　　　　　 罗伯特·泰勒 Robert Taylor \n　　　　　 詹姆斯·戴尔 James Badge Dale \n　　　　　 卢克·葛莱姆斯 Luke Grimes \n　　　　　 布莱德利·史密斯 Brady Smith \n　　　　　 大卫·马尔登那多 David Maldonado \n　　　　　 罗布·梅洛 Rob Mello \n　　　　　 杰夫·波普 Jeff Pope \n　　　　　 斯科特·皮特 Scott Peat \n　　　　　 Andrea Frankle \n　　　　　 Corey Thouviner \n　　　　　 David Cade \n　　　　　 Tony Scott \n　　　　　 Telvin Griffin \n◎标　　签　犯罪 | 美国电影 | 电影 | 惊悚 | 弗兰克·格里罗 | 卢克·葛莱姆斯 | 剧情 \n◎简　　介 \n　　故事讲述尼克（卢克·葛莱姆斯饰）刚刚出狱，他不得不和岳父（罗伯特·泰勒饰）缓和关系。然而他更要和一个将要毁坏他生活的人（格里罗饰）打交道。 \n \n ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8578/阳光电影www.ygdy8.com.化为灰烬.BD.720p.中英双字幕.mkv
2019年剧情《不可能的事》BD中英双字幕,日期：2019-07-20 02:20:49 ,https://extraimage.net/images/2019/07/20/fde8ac85f7bc05ef5d3df0a8bff9b879.jpg,不可能的事BD中英双字幕 2019年剧情 \n \n◎译　　名　不可能的事 / 冰天奇迹 / 奇迹的突破(港) \n◎片　　名　Breakthrough \n◎年　　代　2019 \n◎产　　地　美国 \n◎类　　别　剧情 / 传记 \n◎语　　言　英语 \n◎字　　幕　中英双字幕 \n◎上映日期　2019-04-17(美国) \n◎IMDb评分 5.8/10 from 2343 users \n◎豆瓣评分　5.7/115 from 0 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　116分钟 \n◎导　　演　罗斯安·道森 Roxann Dawson \n◎编　　剧　格兰特·尼波特 Grant Nieporte / 霍伊塞·史密斯 Joyce Smith \n◎主　　演　克丽丝·梅斯 Chrissy Metz \n　　　　　　托弗·戈瑞斯 Topher Grace \n　　　　　　乔什·卢卡斯 Josh Lucas \n　　　　　　马塞尔·鲁伊斯 Marcel Ruiz \n　　　　　　丹尼斯·海斯伯特 Dennis Haysbert \n　　　　　　丽贝卡·斯塔巴 Rebecca Staab \n　　　　　　山姆·特拉梅尔 Sam Trammell \n　　　　　　麦克·柯尔特 Mike Colter \n　　　　　　艾丽·斯考比 Ali Skovbye \n◎标　　签　美国 | 2019 | 剧情 | 信仰 | 爱 | 亲情 | 奇迹 | 二十世纪福克斯 \n◎简　　介 \n　　克丽丝·梅斯(《我们这一天》《美国恐怖故事》)将主演新片《不可能的事》(The Impossible)，Fox 2000制作。基于Joyce Smith所著自传《The Impossible: The Miraculous Story of a Mother’s Faith and Her Child’s Resurrection》，讲述一个不同寻常的真实故事：Joyce14岁的儿子John在某个冬天掉进了密苏里州的一条冰河里，被宣告死亡，通过Joyce的祈祷和信仰，1个小时后，John的心脏再次跳动了起来，16天以后，John不靠外力走出了医院，完全康复了。 \n \n ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8477/阳光电影www.ygdy8.com.不可能的事.BD.720p.中英双字幕.mkv
2019年动画喜剧《丑娃娃》BD中英双字幕,日期：2019-07-21 22:52:58 ,https://extraimage.net/images/2019/07/21/e1ee4bfddf398f360d8cd9523208d98a.jpg,丑娃娃 BD中英双字幕 2019年动画喜剧 \n \n◎译　　名　丑娃娃/样衰衰奇兵(港) \n◎片　　名　UglyDolls/Ugly Dolls/Uglydoll \n◎年　　代　2019 \n◎产　　地　中国/加拿大/美国 \n◎类　　别　喜剧/动画/奇幻/冒险 \n◎语　　言　英语 \n◎字　　幕　中英双字幕 \n◎上映日期　2019-05-03(美国)/2019-08-09(中国) \n◎IMDb评分 4.6/10 from 1299 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　87分钟 \n◎导　　演　凯利·阿斯博瑞 Kelly Asbury \n◎编　　剧　大卫·霍瓦特 David Horvath \n　　　　　 金鲜珉 Sun-min Kim \n　　　　　 艾莉森·佩克 Alison Peck \n　　　　　 埃丽卡·里维诺亚 Erica Rivinoja \n　　　　　 王安安 Vivian Wang \n◎主　　演　艾玛·罗伯茨 Emma Roberts \n　　　　　 加奈儿·梦奈 Janelle Monáe \n　　　　　 尼克·乔纳斯 Nick Jonas \n　　　　　 碧碧·雷克萨 Bebe Rexha \n　　　　　 婉妲·塞克丝 Wanda Sykes \n　　　　　 加布里埃尔·伊格莱西亚斯 Gabriel Iglesias \n　　　　　 凯莉·克拉克森 Kelly Clarkson \n　　　　　 查莉·XCX Charli XCX \n　　　　　 布莱克·谢尔顿 Blake Shelton \n　　　　　 皮特保罗 Pitbull \n　　　　　 王力宏 Lee-Hom Wang \n◎标　　签　动画 | 2019 | 美国 | 喜剧 | 治愈 | 奇幻 | 搞笑 | 冒险 \n◎简　　介 \n　　该片讲述了丑娃娃们探索未知世界寻找真正自我的冒险之旅的故事。生活在丑娃镇上的丑娃娃们前往一个叫完美学院的地方探险，那里的娃娃们都精致漂亮，会在毕业前接受训练，然后被送到真实世界里成为孩子们心爱的玩具。小希要和小伙伴们在那里接受训练变身完美娃娃，这对于他们来说并不容易。小希能否完成蜕变，找到属于自己的主人，故事还在继续展开…… \n \n ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8478/阳光电影www.ygdy8.com.丑娃娃.BD.720p.中英双字幕.mkv
2019年动画喜剧《神奇乐园历险记》BD英国粤三语双字,日期：2019-07-23 01:21:33 ,https://extraimage.net/images/2019/06/04/3716686201ee04c64c2a811e473bce54.jpg,神奇乐园历险记 BD英国粤三语双字 2019年动画喜剧 \n \n◎译　　名　神奇乐园历险记/奇幻游乐园/游乐园/神奇梦乐园(港) \n◎片　　名　Wonder Park/Amusement Park \n◎年　　代　2019 \n◎产　　地　美国/西班牙 \n◎类　　别　喜剧/动画/奇幻/冒险 \n◎语　　言　英语 \n◎字　　幕　中英双字幕 \n◎上映日期　2019-03-15(美国)/2019-04-19(中国) \n◎IMDb评分 5.7/10 from 2633 users \n◎豆瓣评分　6.5/10 from 1556 users \n◎文件格式　x264 + aac \n◎视频尺寸　1280 x 720 \n◎文件大小　1CD \n◎片　　长　86分钟 \n◎导　　演　迪兰·布朗 Dylan Brown \n◎编　　剧　乔什·阿佩尔鲍姆 Josh Appelbaum \n　　　　　　安德烈·内梅克 André Nemec \n　　　　　　罗伯特·戈登 Robert Gordon \n◎主　　演　索菲亚·玛丽 Sofia Mali \n　　　　　　詹妮弗·加纳 Jennifer Garner \n　　　　　　肯·哈德森·坎贝尔 Ken Hudson Campbell \n　　　　　　基南·汤普森 Kenan Thompson \n　　　　　　米拉·库尼斯 Mila Kunis \n　　　　　　约翰·奥利弗 John Oliver \n　　　　　　郑肯 Ken Jeong \n　　　　　　诺尔贝特·里奥·布茨 Norbert Leo Butz \n　　　　　　马修·布罗德里克 Matthew Broderick \n　　　　　　凯特·麦克格雷格-斯图尔特 Kate McGregor-Stewart \n　　　　　　凯文·张伯伦 Kevin Chamberlin \n　　　　　　凯斯·索西 Kath Soucie \n◎标　　签　动画 | 奇幻 | 美国 | 2019 | 冒险 | 喜剧 | 派拉蒙 | 亲情 \n◎简　　介 \n　　一位极富创造力的女孩小六月，偶然间发现了一座神奇的乐园。在乐园里，有着各式各样惊险刺激的游乐设施和形形色色的动物朋友。在这个奇幻的世界里，将会发生怎样意想不到的故事呢？ \n \n ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8580/阳光电影www.ygdy8.com.神奇乐园历险记.BD.720p.国粤英三语双字.mkv
